AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,326.1,222.4,139.6,652.7,830.7,2032.8,957.6
Cash_from_Operations,9.1,232.1,493.8,646.6,736.4,992.8,1066.0
Diluted_EPS,-2.595,-1.312,0.134,-2.716,-2.0,2.814,3.946
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1975.7,1973.9,1972.2,1980.9,1979.8,1994.5,2244.2
Net_Income,-357.2,-180.3,18.3,-372.5,-274.3,387.0,548.7
Revenue,980.6,1083.2,1485.7,1600.3,2419.4,2814.7,2920.4
Shares_Diluted,137.652,137.399,137.265,137.168,137.157,137.523,139.064
Total_Assets,5834.0,6035.7,6250.6,6371.9,7149.9,8021.3,8391.4
Total_Liabilities,2601.8,2451.0,2476.3,2621.7,3037.1,3569.7,3754.2
