AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,47.5,25.0,31.8,35.5,39.6,27.8,15.5,6.5,0.0,10.4
Cash_from_Operations,-11.6,38.7,-16.2,-42.6,-20.7,-28.0,-35.5,-18.5,0.0,-13.6
Diluted_EPS,-0.205,-0.437,-3.936,-3.666,-0.681,-0.943,-3.547,7.159,-0.5589999999999999,0.043
Goodwill_Intangibles,1165.6,706.1,614.0,880.5,1103.2,869.4,885.5,772.1,0.6,1.6
LT_Debt,413.0,215.7,263.3,293.7,221.0,121.4,120.3,0.0,0.0,0.0
Net_Income,-19.2,-37.6,-330.6,-302.0,-52.7,-60.7,-159.7,330.3,-31.1,2.4
Revenue,1352.0,908.0,924.6,687.1,627.1,435.0,254.2,96.9,0.0,25.7
Shares_Diluted,93.699,86.067,84.928,82.364,77.338,64.351,45.031,46.136,55.7513,55.7513
Total_Assets,1817.3,1419.5,1371.7,1498.0,1722.3,1312.7,1199.8,1015.5,37.2,102.0
Total_Liabilities,957.9,725.8,752.1,575.7,578.5,301.8,497.3,366.2,0.0,32.7
