AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,18.6,40.4,44.9,16.1,8.7,17.9,7.3,2.2
Cash_from_Operations,-27.4,-123.5,-301.4,-110.2,-84.6,-46.5,-12.6,-7.5
Diluted_EPS,-1.857,-0.291,-12.037,-5.205,-2.825,-2.17,-0.836,-0.36
Goodwill_Intangibles,12.5,7.0,9.3,6.1,5.4,5.4,5.2,5.2
LT_Debt,14.3,14.7,5.7,4.8,5.0,1.5,1.8,1.9
Net_Income,-58.1,-9.0,-341.4,-131.7,-63.7,-44.6,-14.7,-4.5
Revenue,527.2,311.3,19.4,8.2,10.3,28.5,30.0,27.3
Shares_Diluted,31.2988,30.965,28.3667,25.3,22.5333,20.5333,17.5333,12.625
Total_Assets,939.5,882.2,773.9,332.9,453.2,289.7,193.5,58.9
Total_Liabilities,198.4,156.2,82.0,54.7,54.7,44.5,34.9,23.5
