AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,104.2,114.8,125.4,69.6,68.8,63.3,69.9
Cash_from_Operations,356.1,301.9,130.9,226.4,218.8,247.0,303.8
Diluted_EPS,1.382,0.921,-11.664,3.482,3.656,3.12,4.03
Goodwill_Intangibles,4763.7,4978.0,4921.5,3139.0,3555.7,4134.4,3813.4
LT_Debt,2078.6,2204.2,2284.2,1192.4,1055.3,1286.7,1411.8
Net_Income,71.7,42.6,-527.6,124.4,484.5,128.1,167.7
Revenue,3854.3,3070.8,3327.5,2193.1,1937.3,3185.8,3434.4
Shares_Diluted,51.8474,46.303,45.2385,40.2646,41.3317,41.0658,41.6228
Total_Assets,8515.9,7351.5,7386.8,6616.0,6709.7,6338.4,6732.9
Total_Liabilities,3898.5,3808.2,3945.4,3346.2,3209.3,3441.6,3662.9
