AAII_YR_DATA,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013
Capital_Expenditures,4.1,0.6,2.0,0.1,0.1,5.8,0.0
Cash_from_Operations,5.3,-0.4,0.9,0.4,2.2,-7.2,-0.1
Diluted_EPS,-0.002,-0.002,-0.008,-0.001,0.001,-0.002,-0.011
Goodwill_Intangibles,11.5,13.4,,,,,
LT_Debt,0.3,7.2,0.0,0.0,2.7,2.7,0.0
Net_Income,-1.1,-1.4,-4.6,-0.6,0.7,-0.7,-0.1
Revenue,53.1,15.3,9.5,10.8,20.8,0.0,0.0
Shares_Diluted,574.7233,591.042,591.042,591.042,597.9078,284.2063,8.0
Total_Assets,64.4,59.0,13.4,16.8,21.3,19.5,1.6
Total_Liabilities,32.6,56.5,9.4,8.3,11.8,10.6,0.1
