AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,69.0,73.0,69.0,152.0,326.0,197.0,113.0
Cash_from_Operations,-114.0,19.0,34.0,33.0,282.0,338.0,97.0
Diluted_EPS,-1.742,-0.718,-1.05,-1.643,-1.532,1.256,-0.82
Goodwill_Intangibles,2.0,11.0,17.0,21.0,16.0,20.0,48.0
LT_Debt,6.0,949.0,950.0,737.0,740.0,743.0,895.0
Net_Income,-188.0,-77.0,-112.0,-175.0,-163.0,134.0,-87.0
Revenue,2173.0,2212.0,1938.0,2130.0,2265.0,2209.0,2139.0
Shares_Diluted,107.9,107.2,106.7,106.5,106.4,106.7,106.0976
Total_Assets,2069.0,2364.0,2357.0,2265.0,2485.0,2847.0,2661.0
Total_Liabilities,1763.0,1801.0,1739.0,1599.0,1638.0,1752.0,2496.0
