AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,916.1,666.6,106.2,1002.1,581.2,675.0,502.5,502.4
Cash_from_Operations,255.9,244.9,179.0,147.4,128.0,97.9,67.2,38.6
Diluted_EPS,0.716,0.666,0.436,0.507,0.443,0.35,0.232,0.123
Goodwill_Intangibles,677.9,653.1,641.4,344.7,300.0,256.2,179.4,
LT_Debt,2023.2,1689.3,1541.2,1981.2,1445.8,1177.7,866.6,0.0
Net_Income,121.7,102.0,51.1,79.4,69.4,54.8,36.4,19.3
Revenue,407.5,382.9,321.6,298.8,237.5,181.6,142.9,98.1
Shares_Diluted,180.201,163.97,128.799,156.4471,156.4471,156.4471,156.4471,156.4471
Total_Assets,5457.6,4618.6,4258.5,3917.9,3096.8,2578.8,1952.1,
Total_Liabilities,2364.7,2041.4,1959.4,2250.2,1679.7,1391.9,1040.3,
