AAII_YR_DATA,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013
Capital_Expenditures,0.1,0.1,0.1,0.0,,0.0,0.1
Cash_from_Operations,-10.9,-7.3,-4.6,-2.9,-2.3,-0.7,-1.1
Diluted_EPS,-0.307,-0.576,-0.86,-0.282,-0.513,0.16,-0.212
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,0.2,0.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-11.6,-12.9,-7.3,-2.2,-3.8,1.1,-1.1
Revenue,6.5,2.4,1.7,0.9,2.4,3.9,1.6
Shares_Diluted,37.7528,22.4274,8.4331,7.7243,7.4777,7.1993,5.2704
Total_Assets,4.4,3.7,3.2,3.1,2.3,3.0,1.0
Total_Liabilities,7.6,2.8,1.8,1.3,0.7,1.8,0.8
