AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,0.0,0.0,0.1,0.2,0.5,0.3,0.2,0.1,0.2
Cash_from_Operations,-1.8,-0.3,3.6,0.7,3.1,4.0,1.5,1.4,2.8,-2.6
Diluted_EPS,-0.694,-0.875,-0.123,-0.053,0.177,0.38,0.155,0.401,0.178,0.057
Goodwill_Intangibles,1.1,6.9,20.0,11.9,7.0,7.7,8.3,,,
LT_Debt,0.0,1.9,4.5,0.0,0.0,0.4,1.9,0.0,0.0,0.0
Net_Income,-8.9,-11.1,-1.6,-0.7,2.2,4.7,1.9,4.8,2.1,0.6
Revenue,16.6,29.7,29.0,28.5,37.1,42.2,35.2,29.2,24.3,19.3
Shares_Diluted,12.758,12.678,12.635,12.442,12.581,12.2672,11.9712,11.916,11.7818,11.3474
Total_Assets,10.7,20.9,33.6,26.1,26.5,25.3,21.8,16.1,10.4,8.4
Total_Liabilities,7.9,9.3,11.1,2.5,2.4,4.1,5.6,2.0,1.3,1.4
