AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,149.0,70.7,65.5,50.8,94.9,97.2,18.8,19.0,38.8
Cash_from_Operations,81.3,174.8,106.2,42.6,94.1,211.1,33.9,51.7,50.6
Diluted_EPS,-0.091,0.127,-0.094,-0.219,-0.157,0.148,-0.142,-0.281,-0.273
Goodwill_Intangibles,5.6,5.2,5.3,5.4,5.6,5.2,5.5,5.7,4.8
LT_Debt,569.1,514.8,345.8,357.0,345.6,317.9,373.1,305.4,293.5
Net_Income,-26.0,36.5,-23.5,-53.4,-35.8,34.3,-31.4,-62.4,-53.9
Revenue,391.6,433.3,343.3,329.2,343.9,378.3,263.9,289.3,342.9
Shares_Diluted,286.236,287.504,250.529,243.914,227.866,232.039,221.828,221.809,197.658
Total_Assets,1278.7,1183.2,910.4,884.0,972.7,988.7,949.4,974.2,992.5
Total_Liabilities,922.3,824.7,593.0,582.3,625.6,621.6,610.5,603.9,570.3
