AAII_YR_DATA,12/31/2022,12/31/2021,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016
Capital_Expenditures,35.6,11.0,12.2,70.8,84.0,48.8,29.0,98.9
Cash_from_Operations,15.7,-55.6,-64.9,58.1,62.0,-9.4,-37.5,9.8
Diluted_EPS,-0.274,-10.782,-51.108,-21.614,3.186,-5.936,-22.069,-184.828
Goodwill_Intangibles,2.1,2.2,2.5,74.1,73.5,2.8,3.1,
LT_Debt,303.7,283.9,248.3,243.0,242.2,0.0,0.0,0.0
Net_Income,-3.1,-93.8,-332.2,-96.4,14.4,-24.1,-89.6,-750.4
Revenue,781.6,436.1,276.8,544.0,495.3,320.5,152.2,251.2
Shares_Diluted,11.3,8.7,6.5,4.46,4.52,4.06,4.06,4.06
Total_Assets,465.9,387.7,362.7,623.4,672.8,273.8,205.0,
Total_Liabilities,481.7,439.1,330.6,311.2,332.1,49.2,27.0,
