AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2727.0,2520.0,2437.0,2457.0,2037.0,1918.0,2224.0,2367.0,2136.0,1984.0
Cash_from_Operations,16177.0,18265.0,15865.0,12848.0,8865.0,8007.0,10141.0,8412.0,8137.0,5783.0
Diluted_EPS,3.136,5.952,5.463,5.084,-0.572,6.451,4.904,4.651,3.973,3.746
Goodwill_Intangibles,102904.0,108147.0,110694.0,112870.0,115202.0,52081.0,51760.0,65862.0,47690.0,36071.0
LT_Debt,50476.0,51971.0,59207.0,64699.0,71444.0,22181.0,25615.0,26267.0,11630.0,12841.0
Net_Income,4149.0,7910.0,7179.0,6634.0,-597.0,6606.0,5290.0,5237.0,4644.0,4592.0
Revenue,322467.0,292111.0,268706.0,256776.0,194579.0,184786.0,177546.0,153290.0,139367.0,126761.0
Shares_Diluted,1323.0,1329.0,1314.0,1305.0,1044.0,1024.0,1079.0,1126.0,1169.0,1226.0
Total_Assets,228275.0,232999.0,230715.0,222449.0,196456.0,95131.0,94462.0,92437.0,74187.0,71526.0
Total_Liabilities,157260.0,157924.0,161326.0,158585.0,138231.0,57440.0,57632.0,55241.0,36229.0,33588.0
