AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,590.1,551.9,614.6,429.6,383.1,272.6,511.9,677.9,333.0,156.3
Cash_from_Operations,5014.9,7081.3,2618.1,2430.0,2195.1,1307.1,1485.9,1330.8,752.4,583.6
Diluted_EPS,38.224,71.972,30.523,18.462,21.293,10.336,7.7,5.52,2.9810000000000003,3.813
Goodwill_Intangibles,915.5,,,,,,,0.0,0.0,0.0
LT_Debt,2701.4,1980.0,2695.7,713.9,708.5,703.5,351.6,362.9,457.7,504.6
Net_Income,4338.4,8075.3,3513.2,2115.8,2444.4,1198.5,895.5,636.1,338.1,424.4
Revenue,12172.9,16071.7,8497.1,7863.4,6710.8,5872.2,4860.4,4103.7,2819.6,2104.7
Shares_Diluted,113.5,112.2,115.1,114.6,114.8,115.954,116.367,115.23,113.413,111.29
Total_Assets,29214.5,25434.8,17163.3,14805.2,11734.5,8764.3,6973.5,5609.1,3837.7,2951.0
Total_Liabilities,6550.5,6666.0,6138.0,3715.5,2977.2,2620.2,2524.2,1954.3,1287.4,998.9
