AAII_YR_DATA,01/29/2023,01/30/2022,01/31/2021,02/02/2020,02/03/2019,01/28/2018,01/29/2017,01/31/2016,02/01/2015,02/02/2014
Capital_Expenditures,354.1,226.5,169.5,186.3,190.1,189.7,197.4,202.9,204.8,194.0
Cash_from_Operations,1052.8,1371.1,1274.8,607.3,586.0,499.7,524.7,544.0,461.7,453.8
Diluted_EPS,16.323,14.752,8.611,4.494,4.053,3.015,3.414,3.367,3.244,2.824
Goodwill_Intangibles,77.3,85.4,85.4,85.3,85.4,18.8,18.7,18.7,18.7,18.9
LT_Debt,0.0,0.0,0.0,0.0,299.6,299.4,0.0,0.0,0.0,2.0
Net_Income,1127.9,1126.3,680.7,356.1,333.7,259.5,305.4,310.1,308.9,278.9
Revenue,8674.4,8245.9,6783.2,5898.0,5671.6,5292.4,5083.8,4976.1,4698.7,4387.9
Shares_Diluted,69.1,76.354,79.055,79.225,82.34,86.08,89.462,92.102,95.2,98.765
Total_Assets,4663.0,4625.6,4661.4,4054.0,2812.8,2785.7,2476.9,2417.4,2330.3,2336.7
Total_Liabilities,2962.0,2961.4,3010.2,2818.2,1657.1,1582.2,1228.7,1219.2,1105.6,1080.7
