AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,129.3,69.9,57.8,36.5,120.2,84.5,66.4,19.2
Cash_from_Operations,184.6,292.9,-167.6,-305.0,-689.9,-734.7,-611.2,-306.6
Diluted_EPS,-0.889,-0.313,-0.649,-0.752,-0.966,-2.954,-0.445,-0.322
Goodwill_Intangibles,1850.6,1866.1,1045.2,853.3,758.4,806.4,395.1,177.2
LT_Debt,3742.5,2253.1,1675.2,891.8,16.8,16.0,15.1,13.5
Net_Income,-1429.7,-488.0,-944.8,-1033.7,-1255.9,-3445.1,-514.6,-372.9
Revenue,4601.8,4117.0,2506.6,1715.5,1180.4,824.9,404.5,58.7
Shares_Diluted,1608.304,1558.997,1455.693,1375.462,1300.568,1166.085,1157.213,1157.213
Total_Assets,8029.5,7536.3,5024.2,4011.9,2714.1,3421.6,1722.8,938.9
Total_Liabilities,5448.8,3746.1,2694.3,1752.0,403.1,429.2,203.9,174.8
