AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.6,1.7,1.0,2.0,2.8,1.8,4.1,6.0,3.7
Cash_from_Operations,34.3,34.3,13.0,1.2,-3.0,11.6,-1.5,-21.5,-5.3
Diluted_EPS,1.499,0.627,0.121,-0.28,-0.628,-0.313,-0.836,-1.402,-1.506
Goodwill_Intangibles,33.1,35.1,24.8,25.4,26.0,24.3,24.9,25.6,16.8
LT_Debt,0.0,0.0,0.0,1.4,0.6,1.3,2.0,2.0,1.6
Net_Income,47.2,18.8,3.5,-7.6,-16.6,-8.0,-21.0,-34.5,-20.6
Revenue,167.7,145.1,130.0,131.2,122.5,113.2,100.6,84.9,68.0
Shares_Diluted,31.5061,30.0353,28.817,27.1383,26.3667,25.6049,25.0626,24.6197,13.6958
Total_Assets,240.0,180.7,146.9,134.3,140.5,139.2,131.0,127.0,148.8
Total_Liabilities,51.8,50.6,47.2,44.6,58.6,52.2,47.0,33.4,31.0
