AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.9,2.5,2.3,6.3,3.0,2.5,2.5,2.1,1.9,1.3
Cash_from_Operations,216.6,160.6,135.5,92.5,108.8,45.8,82.5,47.2,31.5,29.3
Diluted_EPS,5.307,3.857,2.756,3.545,3.831,2.073,2.407,1.893,1.355,1.727
Goodwill_Intangibles,382.1,387.4,283.7,236.4,125.9,128.4,32.5,33.4,34.5,35.8
LT_Debt,155.4,154.9,203.6,141.3,118.2,118.1,105.5,56.8,56.8,62.6
Net_Income,199.0,133.1,74.4,92.7,89.2,48.2,48.8,38.5,27.2,33.1
Revenue,515.1,383.2,304.8,305.1,237.8,202.5,149.2,132.8,131.8,153.3
Shares_Diluted,37.5,34.496,26.989,26.159,23.289,23.249,20.29,20.317,20.11,19.751
Total_Assets,13054.2,13537.4,9751.6,7333.8,5645.7,5289.2,4081.3,3608.5,3277.0,3170.2
Total_Liabilities,11531.9,12008.2,8672.6,6466.6,5041.9,4740.7,3694.2,3257.7,2960.8,2890.5
