AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,39.3,105.3,397.4,486.8,341.5,178.8,118.8,442.2,342.2
Cash_from_Operations,251.3,-310.7,485.1,508.5,331.1,437.0,476.0,300.4,243.3
Diluted_EPS,-2.852,-11.083,4.711,4.619,6.19,4.154,2.982,1.097,0.976
Goodwill_Intangibles,13.5,13.5,120.2,120.8,121.8,123.1,144.0,128.0,130.6
LT_Debt,1805.3,1155.4,689.1,608.7,511.2,497.9,677.9,893.3,744.3
Net_Income,-144.8,-510.9,224.0,233.2,330.6,224.1,182.6,68.9,51.9
Revenue,1596.6,844.8,2832.2,2837.4,2675.1,2432.4,2317.5,2314.9,2155.9
Shares_Diluted,50.769,46.1,47.546,50.488,53.413,53.958,61.256,62.822,53.155
Total_Assets,4631.1,3978.0,4126.6,3196.6,2873.8,2708.6,2489.9,2602.5,2164.3
Total_Liabilities,4062.0,3377.9,3044.8,2248.7,2028.7,2028.1,2043.9,2235.3,1767.4
