AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,286.3,360.1,362.7,421.1,665.7,614.1,319.5,436.8,482.8,768.0
Cash_from_Operations,1424.0,1245.9,1036.6,1455.5,734.1,776.1,731.4,650.0,835.8,723.9
Diluted_EPS,0.46,0.386,0.232,-0.293,0.152,0.14,0.121,0.099,0.094,0.28
Goodwill_Intangibles,9926.8,10339.6,10293.6,5697.9,5294.0,4754.5,4335.0,8350.0,3569.4,3433.9
LT_Debt,9464.4,9565.1,9135.3,6812.2,6323.9,6718.2,4827.7,5363.3,4893.9,4551.3
Net_Income,391.6,333.3,201.6,-253.9,131.8,120.9,103.2,85.1,81.0,235.3
Revenue,10304.9,9103.2,7130.5,7585.0,7742.4,7296.8,6779.0,6437.0,6841.3,6005.8
Shares_Diluted,852.16,864.48,869.06,867.8,868.16,862.26,855.16,859.596,866.3102,866.3102
Total_Assets,25491.8,26566.7,26943.6,21882.5,20901.5,20454.5,17215.4,17199.0,16642.0,15544.1
Total_Liabilities,22195.3,23268.1,23803.6,18953.8,17817.9,17227.4,14103.4,14128.8,13213.6,12034.2
