AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,1.2,6.5,11.8,4.9,2.4,3.0,1.5,0.4
Cash_from_Operations,-111.6,-32.9,22.3,60.7,100.3,33.8,2.4,-1.0
Diluted_EPS,-0.664,0.296,0.498,1.269,0.286,0.11,-0.029,-0.149
Goodwill_Intangibles,26.8,27.9,29.4,13.0,9.9,1.6,0.2,0.0
LT_Debt,97.0,103.0,8.5,0.0,0.0,0.0,0.0,0.0
Net_Income,-40.9,19.5,32.4,81.2,16.1,6.5,-1.7,-8.9
Revenue,587.2,885.8,911.8,823.8,516.7,290.4,220.6,129.8
Shares_Diluted,61.5708,66.0922,65.088,63.9898,56.2587,59.4341,59.4341,59.4341
Total_Assets,746.6,862.5,836.7,733.4,461.8,207.7,137.9,76.6
Total_Liabilities,367.8,448.6,449.8,379.0,205.2,126.2,89.9,40.2
