AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,674.3,576.2,338.7,445.4,264.9,213.1,327.6,308.3,327.4,461.8
Cash_from_Operations,410.9,2975.7,1926.4,980.0,444.2,115.0,55.5,967.1,145.9,407.7
Diluted_EPS,0.236,1.792,0.553,0.261,0.743,0.002,-0.139,-0.171,-0.013,0.065
Goodwill_Intangibles,2170.0,1540.2,1471.8,1454.7,1459.0,1462.8,1460.0,1416.0,167.1,179.1
LT_Debt,7290.1,5534.3,6352.5,4682.9,4661.4,4623.2,5697.3,6182.8,4798.4,4656.5
Net_Income,312.6,2465.8,763.2,359.9,1020.7,2.1,-188.0,-231.6,-18.6,94.4
Revenue,8923.4,9637.5,6047.4,5116.5,4620.2,3726.2,3449.5,2911.6,2856.1,3211.3
Shares_Diluted,1327.029,1376.362,1380.115,1380.115,1373.251,1357.133,1357.133,1357.15,1413.697,1457.97
Total_Assets,17169.0,15967.1,12672.9,10232.4,9519.9,9094.0,8881.5,9031.4,8814.3,9349.2
Total_Liabilities,13248.7,11880.7,10678.8,8185.7,7769.4,7680.4,7635.5,7893.7,7805.3,7847.3
