AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,2.5,0.3,0.0,0.1,0.3,0.4,1.0
Cash_from_Operations,4.6,4.7,38.0,3.2,13.9,-2.0,-0.5
Diluted_EPS,2.812,2.09,1.013,1.506,0.785,1.177,1.307
Goodwill_Intangibles,38.7,27.1,27.4,,,,
LT_Debt,1.3,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,12.2,8.9,4.3,6.7,3.4,5.1,5.9
Revenue,304.3,282.6,251.6,208.8,181.4,449.4,418.1
Shares_Diluted,4.331,4.272,4.288,4.421,4.358,4.299,4.514
Total_Assets,231.9,190.8,165.5,126.3,108.0,104.7,113.7
Total_Liabilities,171.3,138.3,120.8,81.0,67.4,66.0,76.1
