AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,04/30/2014,04/30/2013
Capital_Expenditures,0.0,0.1,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.8,-15.3,-4.3,-6.5,-1.0,0.2,-0.6,-0.2,0.0,-0.1
Diluted_EPS,-0.055,-3.088,-5.023,-4.391,-0.945,1.817,-5.135,-2.011,-2.968,-0.066
Goodwill_Intangibles,4.4,4.3,5.0,5.6,0.9,0.1,1.1,2.3,,
LT_Debt,5.0,5.5,1.7,6.6,0.7,0.0,0.1,0.6,0.0,0.0
Net_Income,-0.7,-13.5,-10.7,-8.4,-1.5,2.8,-4.6,-1.3,-0.1,-0.1
Revenue,121.5,51.1,54.4,25.7,15.2,13.5,3.3,2.8,0.0,0.0
Shares_Diluted,12.3954,4.3817,2.1344,1.9237,1.6313,1.5237,0.8959,0.6644,0.0187,0.937
Total_Assets,34.0,19.5,7.3,10.0,4.1,3.1,2.4,2.6,0.0,0.0
Total_Liabilities,29.0,15.9,18.1,14.7,6.1,3.7,4.2,3.2,0.9,0.8
