AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,256.4,167.8,150.7,114.1,94.6,97.3,84.1,42.2,37.9
Cash_from_Operations,27.6,16.9,16.4,47.8,57.5,14.3,25.2,11.3,10.9
Diluted_EPS,1.562,4.529,6.244,1.825,2.029,0.775,0.389,0.898,0.522
Goodwill_Intangibles,79.5,50.2,49.0,43.6,38.8,34.7,20.1,20.7,6.4
LT_Debt,278.3,273.8,287.2,247.6,195.8,166.2,166.8,103.9,63.2
Net_Income,27.6,78.5,115.0,37.2,41.7,16.3,8.3,6.4,3.7
Revenue,70.3,56.4,44.9,43.7,38.7,65.9,43.0,36.1,26.1
Shares_Diluted,17.677,17.3341,18.4142,20.3715,20.5575,20.9778,21.4796,7.1092,7.1092
Total_Assets,733.1,666.7,703.3,556.3,466.1,408.6,404.4,276.6,226.2
Total_Liabilities,302.7,315.8,417.9,344.6,282.0,260.3,269.6,148.2,106.0
