AAII_YR_DATA,01/28/2023,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,25.6,15.7,9.1,18.8,21.0,24.1,20.4,34.8,35.8,36.0
Cash_from_Operations,-0.4,135.0,138.4,105.6,65.4,65.5,48.5,49.3,89.9,66.9
Diluted_EPS,1.083,4.851,3.001,2.619,1.793,1.077,1.04,1.04,1.475,1.521
Goodwill_Intangibles,71.0,72.3,77.5,71.7,74.1,79.6,70.6,66.0,68.9,82.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Net_Income,21.0,119.3,76.2,66.9,45.2,26.8,25.9,28.8,43.2,45.9
Revenue,958.4,1183.9,990.7,1034.1,978.6,927.4,836.3,804.2,811.6,724.3
Shares_Diluted,19.428,24.593,25.398,25.535,25.212,24.878,24.908,27.673,29.288,30.206
Total_Assets,747.9,862.0,998.4,914.3,534.2,499.5,426.7,414.7,493.7,443.4
Total_Liabilities,340.6,393.7,445.8,448.2,133.7,143.6,119.6,117.7,134.2,107.7
