AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,700.6,248.4,388.2,244.3,243.8,99.2,39.9,68.2,76.7
Cash_from_Operations,642.4,566.4,505.9,484.4,450.2,457.0,386.7,444.5,435.7
Diluted_EPS,2.246,0.805,1.178,1.066,4.557,0.883,1.765,0.602,0.46
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.1,714.1
LT_Debt,3728.5,3404.5,2914.8,2658.5,2422.9,2908.5,3320.1,4412.6,4254.4
Net_Income,851.5,298.5,427.5,382.1,1630.5,309.8,612.2,202.3,150.4
Revenue,1105.9,993.2,973.8,947.9,780.9,730.5,792.2,1046.9,968.8
Shares_Diluted,383.476,374.156,367.339,363.297,362.011,357.076,352.197,340.446,326.712
Total_Assets,10445.7,9111.4,8420.6,7804.0,7388.2,6772.0,6895.5,7754.8,7752.6
Total_Liabilities,4401.9,3948.4,3402.4,3145.8,2855.4,3306.2,3713.6,4894.5,4739.4
