AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,90.8,74.3,33.6,226.3,50.9,23.4,53.8,27.8,20.9,33.4
Cash_from_Operations,367.1,383.7,110.1,270.6,242.9,257.4,152.0,165.1,187.6,153.9
Diluted_EPS,5.992,5.151,1.35,3.979,3.8,2.149,1.887,2.235,2.096,1.93
Goodwill_Intangibles,960.8,471.6,462.9,449.6,440.2,276.7,94.6,91.3,155.6,85.7
LT_Debt,1200.5,844.1,1058.7,844.1,753.5,725.3,839.4,812.9,772.7,783.5
Net_Income,330.3,287.8,75.0,221.5,215.1,121.5,106.0,127.1,122.1,112.6
Revenue,1379.3,1069.3,774.1,1114.8,1041.3,941.3,807.9,859.9,758.0,724.7
Shares_Diluted,55.121,55.883,55.529,55.668,56.601,56.526,56.155,57.273,58.256,58.335
Total_Assets,2102.2,1931.8,1587.3,1386.7,1138.4,995.2,852.5,717.0,637.9,556.4
Total_Liabilities,1947.5,1665.9,1593.1,1410.2,1322.1,1253.8,1163.8,1112.9,1066.7,1009.3
