AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,33.0,21.3,12.2,10.9,17.5,19.9,41.2,35.1,23.2
Cash_from_Operations,-10.4,186.8,348.4,60.9,7.9,55.0,41.8,16.1,55.2
Diluted_EPS,-2.262,-0.469,2.373,-0.265,-1.949,3.118,5.206,4.26,1.35
Goodwill_Intangibles,1408.1,1415.0,790.6,155.1,161.5,153.3,337.5,415.0,1337.5
LT_Debt,979.4,975.2,486.0,0.0,0.4,0.6,1.9,268.7,484.5
Net_Income,-31.8,-6.9,31.7,-3.4,-25.3,42.6,76.9,169.8,20.3
Revenue,2504.4,1996.9,1368.7,1509.9,1385.0,1318.2,1233.8,1478.0,1092.9
Shares_Diluted,14.0618,14.0541,13.6833,12.9587,12.9608,13.6733,14.7794,15.9609,15.0186
Total_Assets,1944.3,2027.4,1425.9,597.4,569.6,704.1,685.3,1050.2,1168.9
Total_Liabilities,1589.7,1654.2,1014.3,202.7,181.3,288.4,307.6,682.0,947.6
