AAII_YR_DATA,12/31/2022,12/31/2021
Capital_Expenditures,90.8,84.3
Cash_from_Operations,117.2,238.6
Diluted_EPS,0.424,0.324
Goodwill_Intangibles,936.7,
LT_Debt,1027.2,0.0
Net_Income,194.3,148.9
Revenue,3748.3,2802.4
Shares_Diluted,457.7559,458.948
Total_Assets,4566.6,
Total_Liabilities,2209.0,
