AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,12.7,0.5,0.5,0.6,2.1,2.8,2.2
Cash_from_Operations,130.3,97.8,158.7,184.1,188.9,182.4,53.8
Diluted_EPS,0.251,0.128,0.227,1.02,1.757,1.11,0.491
Goodwill_Intangibles,0.5,0.6,0.5,0.5,0.6,0.5,0.4
LT_Debt,1095.2,1139.8,800.7,942.8,1574.7,1728.5,876.4
Net_Income,19.2,9.2,16.3,75.8,122.0,75.5,33.4
Revenue,262.9,198.2,288.3,439.2,606.8,485.1,190.9
Shares_Diluted,76.3549,71.9857,71.7828,74.2561,69.4281,68.0217,68.0217
Total_Assets,2052.5,2039.0,1733.9,1846.2,2743.1,2581.7,1106.4
Total_Liabilities,1501.8,1497.8,1203.6,1336.2,2311.5,2322.2,947.8
