AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,136.7,73.2,44.4,44.1,27.9,12.9,7.9,3.0,0.7,1.3
Cash_from_Operations,19.9,29.6,36.1,40.4,37.2,31.9,22.5,16.8,8.9,8.7
Diluted_EPS,-2.56,0.311,0.54,1.429,1.587,2.069,1.5,1.001,0.5429999999999999,0.371
Goodwill_Intangibles,170.2,180.8,163.7,167.5,139.4,148.5,41.0,35.5,33.1,34.3
LT_Debt,329.4,190.7,121.7,113.5,46.2,58.6,8.0,0.0,0.0,0.0
Net_Income,-27.6,3.4,5.8,15.4,17.1,22.3,16.1,11.4,6.4,4.2
Revenue,321.1,304.3,311.2,337.1,346.0,329.4,189.8,171.7,147.7,129.9
Shares_Diluted,10.7693,10.8175,10.6923,10.7728,10.7942,10.7936,10.7136,11.3601,11.7304,11.2814
Total_Assets,664.7,539.6,451.9,425.9,339.6,350.7,154.4,129.1,125.8,121.4
Total_Liabilities,568.1,424.5,347.2,331.7,259.8,290.4,116.6,102.8,90.2,94.4
