AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.2,0.8,0.9,1.0,1.5,1.1,1.0,2.0,0.5,0.5
Cash_from_Operations,26.8,7.9,15.1,11.9,13.8,6.6,9.0,4.6,7.0,8.7
Diluted_EPS,2.684,1.863,1.815,1.924,2.045,1.304,1.199,0.314,1.324,1.828
Goodwill_Intangibles,3.2,3.2,0.0,0.2,0.5,0.9,1.6,2.3,,
LT_Debt,14.3,19.3,19.3,14.3,14.2,14.2,14.2,14.2,9.3,15.3
Net_Income,16.8,10.4,8.9,9.6,10.1,6.4,5.9,1.5,6.5,9.0
Revenue,49.4,37.1,32.9,32.9,31.1,27.7,25.2,22.2,20.4,21.2
Shares_Diluted,6.2594,5.5591,4.8803,4.9679,4.9564,4.9439,4.9282,4.9132,4.9024,4.9024
Total_Assets,1369.4,1389.4,950.9,800.0,753.0,739.1,716.0,692.3,518.2,522.9
Total_Liabilities,1261.0,1272.4,866.0,722.8,686.3,681.0,663.8,646.4,458.6,469.3
