AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,3.7,2.4,1.8,1.7
Cash_from_Operations,-49.7,-54.1,14.8,2.6
Diluted_EPS,-0.341,-0.302,-0.283,-0.194
Goodwill_Intangibles,354.9,347.5,154.0,
LT_Debt,0.0,0.4,171.8,0.0
Net_Income,-118.7,-85.0,-60.8,-40.0
Revenue,442.4,412.8,328.8,339.5
Shares_Diluted,348.1035,281.0264,215.094,205.8886
Total_Assets,701.0,755.2,266.0,
Total_Liabilities,121.4,134.0,281.6,
