AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,17.1,4.3,1.2,1.7
Cash_from_Operations,5.2,9.1,17.1,-7.6
Diluted_EPS,0.297,0.071,-32.829,-210.574
Goodwill_Intangibles,31.9,21.0,22.1,23.0
LT_Debt,14.1,1.6,20.9,11.3
Net_Income,15.7,3.7,-3.4,-21.5
Revenue,228.7,184.3,138.5,102.5
Shares_Diluted,52.7578,52.5542,0.1023,0.1023
Total_Assets,229.8,175.3,115.5,101.0
Total_Liabilities,84.8,56.8,62.4,68.6
