AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,1.7
Cash_from_Operations,-81.2,-84.9,-42.2,-27.8,-39.8,-39.3,-76.7,-95.2,-39.6,-35.8
Diluted_EPS,-0.811,-1.086,-0.737,-0.69,-0.524,-1.235,-1.861,-6.51,-6.462999999999999,-4.347
Goodwill_Intangibles,23.2,,,,,,,0.0,0.0,0.0
LT_Debt,61.1,0.0,0.0,4.5,9.3,13.6,11.3,19.1,8.4,10.2
Net_Income,-93.0,-97.9,-52.5,-40.0,-29.4,-45.0,-52.0,-122.6,-96.0,-49.6
Revenue,53.9,,0.0,3.3,26.3,25.1,57.4,16.1,60.1,34.7
Shares_Diluted,114.694,90.117,71.141,57.974,56.073,36.445,27.948,18.8373,14.8531,11.4195
Total_Assets,125.9,72.4,58.2,46.3,89.8,54.9,63.8,144.2,92.3,93.7
Total_Liabilities,143.5,68.7,18.2,22.6,31.1,33.1,50.5,92.2,50.5,48.5
