AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1077.0,1208.0,799.5,583.6,638.2,714.6,646.5
Cash_from_Operations,6061.0,3827.0,4184.8,3204.5,4116.0,3369.3,3047.5
Diluted_EPS,18.467,14.194,14.35,9.212,9.381,8.988,8.195
Goodwill_Intangibles,29174.0,29511.0,27599.6,25526.1,25720.2,32998.2,25358.2
LT_Debt,17787.0,17217.0,17382.2,14358.5,15324.5,14019.6,13573.6
Net_Income,4807.0,3750.0,3842.8,2469.8,2560.0,2569.7,2489.7
Revenue,104260.0,92131.0,90072.5,84978.4,79239.9,73923.1,71122.4
Shares_Diluted,260.3,264.2,267.8,268.1,272.9,285.9,303.8
Total_Assets,77453.0,71571.0,70540.0,65083.1,61717.8,61676.3,59574.5
Total_Liabilities,45725.0,43030.0,44037.1,39982.7,38673.7,37425.0,34809.3
