AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,72.4,35.2,29.5,47.0,34.4,25.8,15.0,7.7
Cash_from_Operations,264.5,242.5,184.7,153.7,94.2,46.5,22.6,12.6
Diluted_EPS,-2.858,-2.33,-1.991,-1.577,-2.305,-2.481,-1.608,-0.789
Goodwill_Intangibles,818.8,873.5,597.1,393.3,229.0,175.1,134.6,86.7
LT_Debt,783.6,749.6,0.0,197.9,366.6,345.8,161.4,153.6
Net_Income,-163.8,-130.3,-103.7,-69.8,-96.5,-98.7,-60.1,-27.5
Revenue,1050.0,888.2,717.0,519.7,378.3,265.4,195.6,137.9
Shares_Diluted,57.324,55.902,52.111,44.258,41.859,39.787,37.381,34.874
Total_Assets,2498.7,2337.5,1233.0,1018.4,801.7,705.6,424.0,390.6
Total_Liabilities,2057.0,1745.0,720.5,719.3,756.7,622.4,367.5,313.4
