AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,134.8,102.7,95.3,68.7,62.6,62.2,58.5,62.5,72.7
Cash_from_Operations,351.1,736.7,802.3,459.1,505.0,414.1,547.9,383.2,391.3
Diluted_EPS,5.301,3.24,4.268,2.8,2.192,2.403,2.49,2.4730000000000003,2.392
Goodwill_Intangibles,2282.4,2320.5,2338.5,2378.4,1284.1,1326.7,1359.1,311.4,334.5
LT_Debt,765.3,643.4,1164.1,1258.9,270.0,1078.6,873.3,300.6,300.8
Net_Income,779.4,474.5,621.7,404.6,315.6,342.3,352.4,352.9,345.3
Revenue,3578.1,3196.8,2957.0,2606.6,2340.2,2066.7,1838.7,1678.9,1555.0
Shares_Diluted,147.043,146.451,145.652,144.484,143.987,142.453,141.669,142.687,144.359
Total_Assets,5095.9,4728.1,4587.4,4107.7,3063.9,3468.5,3256.7,2181.8,2361.0
Total_Liabilities,1735.1,1842.4,2090.3,2035.5,1004.9,1508.2,1561.9,594.5,602.7
