AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,111.1,17.0,26.6,27.0,26.9,35.8,19.0,20.0,21.2
Cash_from_Operations,-158.7,45.8,271.6,323.7,323.7,437.5,395.1,406.8,357.6
Diluted_EPS,1.548,-10.119,6.351,7.227,5.258,11.05,12.629,11.305,8.139
Goodwill_Intangibles,59.2,14.0,15.6,16.0,14.3,13.1,15.5,20.4,23.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.9
Net_Income,58.3,-386.7,244.2,281.8,211.2,456.4,540.9,484.3,360.4
Revenue,561.3,549.0,644.8,669.9,661.9,879.4,950.8,862.9,759.3
Shares_Diluted,37.641,38.21,38.46,38.99,40.155,41.301,42.8322,42.833999999999996,44.278999999999996
Total_Assets,2176.4,2406.9,2341.3,2135.3,2433.2,2289.8,2188.0,1737.7,1284.4
Total_Liabilities,464.9,703.2,237.4,229.8,228.1,222.3,256.9,326.0,268.9
