AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,780.6,849.4,555.7,587.9,505.3,517.6,289.9
Cash_from_Operations,211.0,167.4,99.4,88.6,45.9,22.5,10.5
Diluted_EPS,0.989,0.816,0.438,0.631,0.248,0.106,0.063
Goodwill_Intangibles,,59.0,57.4,60.5,52.8,53.0,52.7
LT_Debt,1420.8,1165.7,815.3,726.9,540.1,511.6,272.8
Net_Income,133.8,95.4,41.9,41.4,15.3,6.3,3.8
Revenue,286.5,230.2,164.0,139.4,96.2,54.5,15.5
Shares_Diluted,135.8559,117.4663,96.1977,75.3099,61.766,59.1694,59.1694
Total_Assets,4000.0,3298.8,2488.8,1975.4,1380.9,942.2,466.3
Total_Liabilities,1511.8,1262.2,914.0,781.0,818.7,760.8,291.6
