AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015
Capital_Expenditures,13.4,12.0,15.7,9.1,12.5,17.6,23.0,19.8
Cash_from_Operations,69.4,129.9,52.7,55.2,42.5,78.6,58.4,55.1
Diluted_EPS,4.047,2.367,0.341,0.961,1.317,1.295,2.0,1.273
Goodwill_Intangibles,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1
LT_Debt,0.6,0.8,50.1,0.5,1.1,11.6,38.8,73.2
Net_Income,103.3,60.0,8.9,25.7,36.4,36.2,56.6,37.1
Revenue,817.8,685.2,589.8,746.7,766.8,763.4,794.2,754.6
Shares_Diluted,25.522,25.352,26.069,26.751,27.625,27.958,28.324,29.182
Total_Assets,719.9,683.2,622.8,510.4,530.4,568.2,577.4,606.0
Total_Liabilities,312.5,331.8,294.7,146.5,146.7,167.5,185.4,235.7
