AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,1476.0,1132.6,1140.2,1803.0,849.6,1497.1,912.6
Cash_from_Operations,2672.1,1781.2,1643.5,297.2,611.0,-322.4,952.6
Diluted_EPS,2.559,2.195,0.492,0.049,0.228,0.231,1.806
Goodwill_Intangibles,7253.2,7599.8,6188.9,5059.0,5788.5,5963.8,10229.8
LT_Debt,7119.6,6241.0,5102.4,6768.0,7406.5,6459.3,4875.1
Net_Income,1257.1,1078.4,241.6,24.1,112.2,113.9,888.4
Revenue,9879.0,7714.9,4873.4,5332.1,8842.5,8261.2,8516.7
Shares_Diluted,491.2016,491.2016,491.2016,491.2016,491.82,491.84,491.84
Total_Assets,30173.3,28900.4,21597.8,20867.9,19494.9,18668.8,17893.5
Total_Liabilities,20534.0,20100.3,15181.8,14439.4,13181.7,12754.5,11224.7
