AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1226.0,1192.0,1188.0,1401.0,863.0,688.0,634.7
Cash_from_Operations,1508.0,1812.0,1850.0,1676.0,1315.0,1270.0,1495.6
Diluted_EPS,-56.801,-8.363,-25.96,-7.602,-4.412,1.951,1.665
Goodwill_Intangibles,1020.0,7877.0,9087.0,12336.0,8309.0,8705.0,7552.7
LT_Debt,16450.0,16427.0,17048.0,17668.0,15535.0,9393.0,7873.7
Net_Income,-5911.0,-750.0,-2020.0,-590.0,-319.0,129.9,110.3
Revenue,8107.0,8611.0,9128.0,8896.0,5576.0,4772.5,4761.6
Shares_Diluted,104.065,89.683,77.736,77.6066,72.3071,66.5441,66.2665
Total_Assets,17488.0,23659.0,24884.0,29013.0,27084.0,18810.0,16635.5
Total_Liabilities,21882.0,22059.0,22610.0,24494.0,21470.0,15152.0,12580.0
