AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,60.0,91.9,189.5,326.1,222.4,139.6,652.7,830.7
Cash_from_Operations,8.9,-81.2,8.4,9.1,232.1,493.8,646.6,736.4
Diluted_EPS,-1.026,-21.378,-9.094,-2.595,-1.312,0.134,-2.716,-2.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,492.0,414.6,0.0,1975.7,1973.9,1972.2,1980.9,1979.8
Net_Income,-103.2,-2139.3,-1254.9,-357.2,-180.3,18.3,-372.5,-274.3
Revenue,841.3,725.4,733.7,980.6,1083.2,1485.7,1600.3,2419.4
Shares_Diluted,100.561,100.071,137.996,137.652,137.399,137.265,137.168,137.157
Total_Assets,1528.0,1531.4,4948.5,5834.0,6035.7,6250.6,6371.9,7149.9
Total_Liabilities,848.3,763.7,2965.9,2601.8,2451.0,2476.3,2621.7,3037.1
