AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,13.6,15.2,9.4,7.4,2.7
Cash_from_Operations,12.3,21.6,88.4,9.4,-13.8
Diluted_EPS,0.14,-0.23,0.278,0.005,-0.259
Goodwill_Intangibles,843.0,849.8,763.6,,
LT_Debt,643.6,637.7,669.5,0.0,0.0
Net_Income,73.8,-27.1,32.9,0.6,-30.6
Revenue,688.4,692.8,504.2,368.7,137.9
Shares_Diluted,526.9571,118.0261,118.0261,118.0261,118.0261
Total_Assets,1249.6,1193.1,1065.3,,
Total_Liabilities,833.7,888.6,824.9,,
