AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,21.6,23.9,24.1,20.7,46.9,14.7,15.2,9.2
Cash_from_Operations,63.8,84.5,94.2,48.7,59.7,70.8,32.4,24.8
Diluted_EPS,0.601,0.553,1.029,0.45,0.054,0.279,0.71,0.607
Goodwill_Intangibles,396.4,407.4,419.2,424.8,439.0,456.0,108.8,62.3
LT_Debt,133.9,156.3,183.2,210.9,203.6,196.7,0.0,0.0
Net_Income,15.8,14.8,28.7,12.6,1.6,7.8,16.8,14.2
Revenue,2511.5,2185.0,2439.7,1943.1,1716.2,1512.3,1173.4,884.2
Shares_Diluted,26.353,26.823,27.9219,28.0232,29.3019,28.1095,23.6343,23.404
Total_Assets,963.9,826.7,878.3,838.1,766.8,746.5,316.0,245.1
Total_Liabilities,564.6,443.4,488.4,479.2,408.6,351.3,134.2,85.9
