AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/30/2016,01/01/2016,01/02/2015,01/03/2014
Capital_Expenditures,65.0,47.0,41.0,46.0,40.0,26.0,35.0,35.7,15.0,22.0
Cash_from_Operations,522.0,343.0,299.0,382.0,97.0,142.0,141.0,118.4,291.0,162.0
Diluted_EPS,8.761,1.132,-6.659,3.101,1.618,8.49,4.296,3.817,2.341,2.186
Goodwill_Intangibles,4028.0,4143.0,3769.0,3919.0,3935.0,0.0,,,,
LT_Debt,5026.0,4487.0,4268.0,4087.0,3818.0,1095.0,737.2,717.8,741.8,718.0
Net_Income,391.0,49.0,-275.0,138.0,55.0,235.0,122.0,122.8,81.0,80.0
Revenue,4656.0,3890.0,2886.0,4259.0,2968.0,2183.0,2000.0,1810.8,1736.0,1750.0
Shares_Diluted,45.2,43.3,41.3,44.5,34.0,27.7,28.4,32.168,34.6,36.6
Total_Assets,9639.0,9613.0,8898.0,9214.0,9018.0,2845.0,2391.4,2399.7,2530.6,2632.0
Total_Liabilities,7143.0,6637.0,6247.0,6195.0,5557.0,1804.0,1483.6,1423.5,1450.9,1423.0
