AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,222.4,157.2,147.8,136.8,114.6,126.1,117.2,85.4,93.8
Cash_from_Operations,178.7,766.2,549.9,292.9,390.4,386.1,474.7,330.4,278.1
Diluted_EPS,3.793,3.868,2.342,2.012,2.504,1.365,2.634,1.7790000000000001,2.176
Goodwill_Intangibles,1930.1,1974.4,1834.4,1846.8,1776.4,1717.0,2370.4,1819.8,1606.9
LT_Debt,2083.2,2378.5,2458.3,1973.5,2170.6,1836.4,1635.3,1654.0,1346.0
Net_Income,487.6,498.6,302.4,265.0,333.9,179.0,349.0,234.5,285.3
Revenue,6707.7,6106.3,5507.0,5564.6,5321.6,4958.2,4813.6,4594.6,4376.4
Shares_Diluted,129.58,128.927,129.974,134.333,137.171,135.165,136.716,134.893,132.28799999999998
Total_Assets,6707.7,6253.0,5631.0,5441.4,5271.8,5090.4,4765.0,4694.2,4378.4
Total_Liabilities,4725.3,4511.9,4368.5,4035.4,3641.0,3654.4,3392.6,3402.8,2995.5
