AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,374.2,503.7,9.5,3.0,1247.8,86.5,3271.4,19.1,283.5,16.4
Cash_from_Operations,920.1,825.9,405.9,750.3,654.4,598.7,514.4,319.7,273.3,80.6
Diluted_EPS,2.695,2.259,2.298,1.734,1.514,1.712,1.551,1.046,1.141,0.125
Goodwill_Intangibles,,,0.0,25.6,25.6,85.1,85.1,85.1,85.1,85.1
LT_Debt,6182.3,6605.7,5754.7,5738.0,5853.5,4442.9,4665.0,2510.3,2570.3,2350.0
Net_Income,684.2,533.7,505.1,390.3,339.0,380.0,288.6,127.6,138.2,14.8
Revenue,1311.7,1216.4,1153.2,1153.5,1055.7,971.3,828.3,575.1,591.1,235.5
Shares_Diluted,253.846,236.231,219.773,225.0522,224.0019,221.8879,186.1034,122.0333,121.1544,117.9703
Total_Assets,10930.4,10690.4,9034.4,8434.3,8577.3,7246.9,7369.3,2448.2,2525.5,2609.2
Total_Liabilities,7152.4,7505.4,6359.4,6360.1,6311.7,4788.6,4935.5,2701.7,2701.7,2466.8
