AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.2,0.1,0.1,0.2,0.0,0.0
Cash_from_Operations,-1.5,-1.8,1.3,-4.2,-0.4,-0.4,0.2
Diluted_EPS,-0.181,-0.005,-0.092,-0.211,-0.088,0.015,-0.145
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.3,-0.1,-1.4,-2.9,-0.8,0.1,-1.1
Revenue,37.6,32.3,29.4,17.8,10.8,11.9,11.2
Shares_Diluted,18.0511,15.9568,14.9173,13.908,9.4708,7.9827,7.3635
Total_Assets,13.9,12.2,8.8,9.0,6.9,4.0,3.7
Total_Liabilities,7.8,8.3,5.6,4.9,1.7,1.9,1.3
