AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,42.4,25.7,25.1,20.6
Cash_from_Operations,-106.5,-71.8,-27.8,-25.3
Diluted_EPS,-0.292,-0.261,-0.132,-0.073
Goodwill_Intangibles,150.7,100.8,14.5,1.3
LT_Debt,115.6,97.3,0.0,0.0
Net_Income,-135.9,-117.3,-55.0,-30.4
Revenue,211.0,62.2,35.2,48.4
Shares_Diluted,466.2141,450.1805,417.4044,417.4044
Total_Assets,989.1,980.8,187.9,195.2
Total_Liabilities,315.9,282.4,79.6,59.3
