AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,149.0,130.0,136.4,185.3,93.3,89.5,50.2,49.4,47.7,41.2
Cash_from_Operations,1038.0,1073.0,783.7,1015.5,314.7,188.8,450.5,450.8,472.4,235.7
Diluted_EPS,3.463,2.956,2.17,1.837,3.058,2.728,3.345,4.097,3.615,3.003
Goodwill_Intangibles,11910.0,12292.0,12354.4,12464.6,3526.4,3664.5,3132.6,1299.1,1285.1,1172.1
LT_Debt,3751.0,4056.0,3792.2,4333.6,3792.8,1823.3,1763.0,691.8,520.4,450.3
Net_Income,633.0,556.0,413.2,325.7,294.9,262.3,304.9,397.4,350.3,290.8
Revenue,8362.0,7822.0,7556.1,8200.0,4363.5,3881.8,2931.2,3308.0,3044.5,2566.4
Shares_Diluted,182.8,188.1,190.4,177.3,96.464,96.125,91.141,97.006,96.885,96.832
Total_Assets,18516.0,18454.0,18454.5,18944.2,8649.2,6580.0,6581.0,3229.5,3303.8,2822.0
Total_Liabilities,8414.0,8253.0,8332.2,8987.7,5784.1,3771.1,4375.0,1529.9,1496.6,1236.7
