AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,39.1,29.7,29.9,28.9,23.3,16.5,17.6,13.5,11.1
Cash_from_Operations,93.2,145.9,161.6,104.9,82.7,104.5,117.7,106.3,61.3
Diluted_EPS,3.746,1.158,4.537,3.455,2.524,3.326,4.855,3.381,3.221
Goodwill_Intangibles,421.8,446.5,476.5,501.2,525.1,519.2,436.1,457.2,314.7
LT_Debt,0.0,0.1,59.1,187.7,205.8,261.4,135.4,140.7,142.7
Net_Income,93.1,28.7,112.2,85.0,61.8,81.3,119.5,84.1,77.8
Revenue,1483.4,1193.1,1513.3,1476.9,1306.8,883.4,1012.3,960.9,818.8
Shares_Diluted,24.854,24.779,24.728,24.603,24.486,24.442,24.612,24.878,24.156
Total_Assets,1570.9,1397.4,1468.8,1473.4,1410.2,1181.4,1030.0,999.9,794.7
Total_Liabilities,538.5,453.0,550.3,648.4,616.3,527.9,425.0,484.0,385.3
