AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,15.6,20.3,22.0,40.0,62.4,42.4,18.7,13.6
Cash_from_Operations,-6.8,5.2,36.9,55.6,52.3,48.9,46.3,42.6
Diluted_EPS,-144.082,-17.872,-26.967,-22.493,-14.536,-7.468,-12.47,-0.575
Goodwill_Intangibles,,,,0.0,6.3,7.7,7.4,10.3
LT_Debt,605.0,915.7,1005.1,987.0,919.9,793.8,632.9,508.5
Net_Income,-295.4,-36.0,-53.6,-44.2,-28.0,-14.3,-23.5,-16.0
Revenue,383.9,447.1,460.0,467.0,447.4,412.2,383.9,350.4
Shares_Diluted,2.05,2.016,1.9875,1.9636,1.9274,1.9126,1.8868,27.815
Total_Assets,702.8,1267.7,1149.1,1182.7,1145.8,1019.0,891.4,745.5
Total_Liabilities,982.1,1253.3,1113.9,1102.2,1028.9,883.3,750.2,587.6
