AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,564.8,528.9,396.0,372.4,254.5,225.8,177.7,128.4,170.9,195.2
Cash_from_Operations,705.8,715.8,704.7,635.3,762.4,657.2,634.4,502.0,444.9,470.3
Diluted_EPS,2.699,4.114,2.848,3.609,2.929,2.721,2.488,1.906,2.294,2.229
Goodwill_Intangibles,1545.5,2845.4,2750.0,2781.5,2544.2,2375.7,2338.5,2309.5,1696.2,545.1
LT_Debt,2741.8,3243.9,3250.6,3023.3,2478.6,2545.4,2979.3,3134.7,2090.4,1505.2
Net_Income,269.8,410.0,283.7,357.4,291.4,269.0,246.8,180.5,213.3,227.6
Revenue,4348.6,4014.9,3566.3,4605.0,4277.3,3913.9,3646.0,3115.7,2374.3,2247.2
Shares_Diluted,100.4,100.2,99.8,99.4,99.8,99.3,99.5,101.0,100.7,102.1
Total_Assets,5636.5,6864.9,6445.9,6080.7,5175.0,4864.5,4681.9,4606.1,3388.3,2534.4
Total_Liabilities,4326.2,4953.6,4857.9,4728.5,3898.3,3712.0,3946.0,3994.7,2821.9,2096.6
