AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,674.0,640.0,616.0,582.0,459.0,369.0,164.0,78.4,82.7,88.3
Cash_from_Operations,2260.0,2942.0,1959.0,1417.0,1254.0,970.0,860.0,475.7,431.8,393.4
Diluted_EPS,5.724,4.954,1.431,0.957,1.244,5.737,0.474,3.082,2.719,1.7719999999999998
Goodwill_Intangibles,18741.0,18244.0,17859.0,17673.0,17751.0,25032.0,17117.0,1087.8,1024.9,707.7
LT_Debt,12819.0,12211.0,12506.0,11545.0,10907.0,10122.0,7108.0,2419.3,2282.6,2035.6
Net_Income,1091.0,966.0,279.0,191.0,259.0,1277.0,72.0,387.2,356.4,226.6
Revenue,14410.0,13874.0,11359.0,11088.0,10412.0,9702.0,6815.0,5737.6,5460.0,5099.5
Shares_Diluted,190.6,195.0,195.0,199.6,208.2,222.6,152.0,125.63,131.083,127.862
Total_Assets,25337.0,24689.0,24564.0,23251.0,22549.0,22857.0,21208.0,3926.3,3296.0,3066.8
Total_Liabilities,19572.0,18647.0,18563.0,17248.0,15835.0,14862.0,12575.0,4490.5,4000.0,3734.2
