AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,160.1,96.4,75.3,72.7,185.9,142.4,124.3,64.8,58.3,69.3
Cash_from_Operations,102.9,80.5,86.3,87.9,115.9,145.7,111.7,139.2,78.0,-112.0
Diluted_EPS,-0.358,-1.393,-0.887,-0.676,1.235,1.943,0.746,1.049,3.007,19.708
Goodwill_Intangibles,185.8,198.2,180.7,161.8,167.0,171.7,126.2,90.0,91.1,87.0
LT_Debt,455.0,357.3,69.1,82.7,86.3,144.9,144.4,26.6,32.8,0.0
Net_Income,-5.6,-22.1,-14.1,-10.8,19.8,31.5,12.1,16.9,48.2,311.7
Revenue,725.7,602.7,455.4,438.7,451.2,481.2,457.0,355.4,336.3,292.8
Shares_Diluted,15.751,15.867,15.923,15.983,16.042,16.21,16.227,16.142,16.012999999999998,15.817
Total_Assets,1707.9,1608.6,1083.7,1130.7,1107.3,1205.6,1198.2,945.0,925.0,859.7
Total_Liabilities,1127.1,1007.4,438.1,454.6,411.9,516.9,521.2,264.7,247.8,216.4
