AAII_YR_DATA,12/31/2021,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
Capital_Expenditures,,0.4,0.0,,,,
Cash_from_Operations,-0.1,-2.1,-1.2,,,,
Diluted_EPS,-0.001,-0.33,-0.33,-0.213,-0.165,-0.611,-0.218
Goodwill_Intangibles,,0.0,1.3,0.8,,,
LT_Debt,0.0,0.0,1.9,0.6,0.7,1.1,0.0
Net_Income,-0.2,-4.6,-2.1,-0.9,-0.4,-1.0,-0.3
Revenue,0.5,0.3,0.7,0.1,0.2,1.5,0.1
Shares_Diluted,220.8596,13.8258,6.2578,4.2684,2.4645,2.459,1.8954
Total_Assets,0.0,1.3,3.1,1.7,0.9,2.0,2.5
Total_Liabilities,0.1,0.2,2.6,1.2,1.6,1.9,1.3
