AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,58.8,95.2,55.6,96.8,22.5,65.8,37.1,16.0,9.5,15.8
Cash_from_Operations,246.7,320.0,267.8,216.3,141.5,133.8,107.8,69.7,74.1,60.7
Diluted_EPS,9.051,5.054,3.496,2.378,2.36,1.496,1.258,0.861,0.892,0.593
Goodwill_Intangibles,6.6,6.6,6.6,6.6,6.7,7.5,9.6,11.6,13.4,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,437.7,242.0,164.4,108.8,105.3,65.2,52.7,35.2,35.5,22.9
Revenue,1794.1,1207.8,844.5,627.9,582.4,470.9,388.7,333.1,282.5,238.1
Shares_Diluted,48.358,47.889,47.014,45.763,44.602,43.578,41.915,40.869,39.793,38.62
Total_Assets,2058.9,1585.8,1208.5,956.4,793.4,652.6,511.1,431.3,399.4,368.9
Total_Liabilities,390.3,341.8,241.9,182.9,153.3,130.6,80.0,62.8,52.9,45.5
