AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,124.0,140.0,119.0,107.0,123.0,93.0,95.0,97.0,97.0
Cash_from_Operations,1934.0,1797.0,1547.0,1692.0,1578.0,1465.0,1067.0,712.0,712.0
Diluted_EPS,2.759,2.866,10.302,3.33,3.343,3.08,3.503,2.692,0.025
Goodwill_Intangibles,6349.0,3177.0,1938.0,1979.0,1954.0,1715.0,1767.0,1824.0,1900.0
LT_Debt,1878.0,1876.0,397.0,994.0,992.0,990.0,991.0,31.0,580.0
Net_Income,789.0,837.0,3039.0,1019.0,1043.0,967.0,1156.0,875.0,8.0
Revenue,6991.0,5629.0,5537.0,4950.0,5150.0,4845.0,4396.0,4515.0,3575.0
Shares_Diluted,286.0,292.0,295.0,306.0,312.0,314.0,330.0,325.0,316.0
Total_Assets,13800.0,13288.0,11112.0,8957.0,8584.0,7718.0,7050.0,6147.0,5716.0
Total_Liabilities,6175.0,5448.0,3651.0,3626.0,3989.0,3658.0,3654.0,3111.0,3294.0
