AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.1,0.1,2.7,0.8,0.7
Cash_from_Operations,1.0,0.5,0.8,0.8,0.6
Diluted_EPS,0.201,0.176,0.262,0.262,0.426
LT_Debt,0.0,0.0,0.0,0.0,0.0
Net_Income,0.4,0.4,0.6,0.6,1.0
Revenue,8.3,7.0,6.2,5.3,5.1
Shares_Diluted,2.1705,2.1623,2.2483,2.2483,2.2483
Total_Assets,202.6,188.8,171.9,141.3,127.9
Total_Liabilities,181.7,168.5,159.8,129.8,116.9
