AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.5,3.4,0.0,0.3,0.3,0.1,0.7,0.1,,0.0
Cash_from_Operations,-9.9,-12.6,-5.5,-9.0,-17.6,-4.8,-14.1,-7.7,-0.1,0.0
Diluted_EPS,-0.395,-1.016,-0.947,-1.338,-3.608,-1.06,-3.747,-1.7890000000000001,-19.139,-15.287
Goodwill_Intangibles,8.7,12.3,12.6,0.0,1.5,1.6,1.6,0.9,0.1,0.2
LT_Debt,0.3,1.3,0.4,0.0,0.0,0.6,0.6,0.0,0.0,0.0
Net_Income,-9.9,-20.9,-12.1,-13.7,-32.8,-8.3,-25.3,-10.5,-0.6,-0.4
Revenue,25.6,15.6,0.6,1.1,0.6,2.5,14.4,7.7,0.2,0.7
Shares_Diluted,25.1314,20.551,12.8108,10.202,9.1,7.8268,6.7654,5.8688,0.03,0.0247
Total_Assets,36.0,36.6,24.9,2.5,12.4,20.2,13.3,5.2,0.3,0.5
Total_Liabilities,13.2,19.6,19.2,6.7,7.7,5.4,7.8,6.0,3.0,2.9
