AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,5821.8,5130.3,3308.7,2944.2,3045.3,2159.5,2201.8,2313.4,1755.2,1442.5
Cash_from_Operations,4126.4,2996.0,2937.0,2264.0,1803.6,1687.2,1417.0,1116.3,894.5,485.0
Diluted_EPS,4.252,3.943,2.008,2.464,2.869,3.057,2.269,1.637,1.229,0.652
Goodwill_Intangibles,1183.0,552.5,726.8,314.2,450.7,202.1,,,,256.0
LT_Debt,23843.0,16729.3,16473.0,11370.1,10816.8,9412.6,10608.3,11626.8,9380.2,9011.2
Net_Income,3358.8,2933.6,1473.1,1567.0,1643.4,1641.9,1240.3,874.3,622.2,316.7
Revenue,5973.7,4759.4,4438.7,3330.6,2804.4,2618.1,2533.1,2197.1,1760.8,1750.5
Shares_Diluted,811.608,764.762,754.414,654.903,590.239,552.3,546.666,533.944,506.391,486.076
Total_Assets,87897.4,58486.2,56065.0,40031.8,38417.7,29481.1,30249.9,31394.8,25818.2,24572.3
Total_Liabilities,34660.2,25059.3,24093.5,17378.7,16119.6,13849.9,15258.9,16726.8,11842.7,10861.1
