AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,148.2,117.7,82.3,110.1,121.4,147.4,123.9,109.3,98.6,73.5
Cash_from_Operations,43.5,452.7,255.4,322.5,366.5,391.3,403.7,353.2,117.2,211.3
Diluted_EPS,-12.003,11.111,0.205,2.26,6.693,7.296,6.701,2.729,-1.5490000000000002,-0.596
Goodwill_Intangibles,1182.4,1533.9,257.0,259.2,260.1,280.0,206.8,189.3,199.9,208.8
LT_Debt,2301.6,2305.6,1158.7,1162.6,1160.8,1165.0,1160.4,1177.1,1194.6,1327.7
Net_Income,-430.9,440.0,7.9,92.0,292.5,328.3,318.3,133.6,-67.3,-22.2
Revenue,4965.5,4827.5,2744.6,3373.9,4622.8,4448.1,3716.6,3971.9,5128.0,5307.4
Shares_Diluted,35.9,39.6,38.6,40.7,43.7,45.0,47.5,48.97,43.476000000000006,37.27
Total_Assets,3760.2,4712.2,2845.2,2758.8,2726.8,2772.0,2409.5,2258.9,2356.1,2574.8
Total_Liabilities,3339.9,3699.1,2254.9,2089.9,1958.1,2097.2,1964.4,1869.9,2035.3,2231.6
